timestamp,device_0,device_1
1671782149182128270,0,0
1671782149184557066,0,0
1671782149186430539,0,0
1671782149188290266,0,0
1671782149190133412,0,0
1671782149191987247,0,0
1671782149193835883,0,0
1671782149195632220,0,0
1671782149197450098,0,0
1671782149199274969,0,0
1671782149201187376,0,0
1671782149203047804,0,0
1671782149204856604,0,0
1671782149206658582,0,0
1671782149208453536,0,0
1671782149210253299,0,0
1671782149212050127,0,0
1671782149213849690,0,0
1671782149215647550,0,0
1671782149217447704,0,0
1671782149219245734,0,0
1671782149221085012,0,0
1671782149222931534,0,0
1671782149224746085,0,0
1671782149226558071,0,0
1671782149228360268,0,0
1671782149230305687,0,0
1671782149232141739,0,0
1671782149233946923,0,0
1671782149235779709,0,0
1671782149237627163,0,0
1671782149239433949,0,0
1671782149241241217,0,0
1671782149243138415,0,0
1671782149244978164,0,0
1671782149246774982,0,0
1671782149248576148,0,0
1671782149250413653,0,0
1671782149252368390,0,0
1671782149254216845,0,0
1671782149256033651,0,0
1671782149257882107,0,0
1671782149259673494,0,0
1671782149261476123,0,0
1671782149263326572,0,0
1671782149265116527,0,0
1671782149266942931,0,0
1671782149268780365,0,0
1671782149270588094,0,0
1671782149272383298,0,0
1671782149274205654,0,0
1671782149276069688,0,0
1671782149277981965,0,0
1671782149281499586,0,0
1671782149283387196,0,0
1671782149290279748,0,0
1671782149296907207,0,0
1671782149298727890,0,0
1671782149300665705,0,0
1671782149303051059,0,0
1671782149305267212,0,0
1671782149307237308,0,0
1671782149309032843,0,0
1671782149310836945,0,0
1671782149312635796,0,0
1671782149314499401,0,0
1671782149316300196,0,0
1671782149318104398,0,0
1671782149319909381,0,0
1671782149321719243,0,0
1671782149323596362,0,0
1671782149325405983,0,0
1671782149327219853,0,0
1671782149329034435,0,0
1671782149330889152,0,0
1671782149332701359,0,0
1671782149334557790,0,0
1671782149336372522,0,0
1671782149338202152,0,0
1671782149339997346,0,0
1671782149341800837,0,0
1671782149343594809,0,0
1671782149345391256,0,0
1671782149347188715,0,0
1671782149349232030,0,0
1671782149351040941,0,0
1671782149352907420,0,0
1671782149354712524,0,0
1671782149356509231,0,0
1671782149358313613,0,0
1671782149360117144,0,0
1671782149361921857,0,0
1671782149363740766,0,0
1671782149365604501,0,0
1671782149367408973,0,0
1671782149369213666,0,0
1671782149371280124,0,0
1671782149374038374,0,0
1671782149375878093,0,0
1671782149377666665,0,0
1671782149379451199,0,0
1671782149381277082,0,0
1671782149383064452,0,0
1671782149385145880,0,0
1671782149386956814,0,0
1671782149388769883,0,0
