timestamp,device_0,device_1
1678630655651986489,0,19
1678630655654194749,0,19
1678630655656328566,0,19
1678630655658393661,0,19
1678630655660401526,0,19
1678630655662153780,0,19
1678630655663894592,0,19
1678630655666008120,0,19
1678630655668116709,0,19
1678630655670329357,0,19
1678630655672173728,0,19
1678630655673899532,0,19
1678630655676025113,0,19
1678630655678209226,0,19
1678630655680276045,0,19
1678630655683743332,0,19
1678630655685904221,0,19
1678630655688044690,0,19
1678630655689880645,0,19
1678630655691603974,0,19
1678630655693325920,0,19
1678630655695783298,0,19
1678630655697867881,0,19
1678630655700086200,0,19
1678630655702295451,0,19
1678630655704043969,0,19
1678630655705778729,0,19
1678630655707506085,0,19
1678630655709213753,0,19
1678630655711003058,0,19
1678630655712728110,0,19
1678630655714672023,0,19
1678630655716808304,0,19
1678630655718947010,0,19
1678630655720796822,0,19
1678630655722533867,0,19
1678630655724344393,0,19
1678630655726090356,0,19
1678630655727807062,0,19
1678630655729521153,0,19
1678630655731270201,0,19
1678630655733103551,0,19
1678630655735266995,0,19
1678630655737412093,0,19
1678630655739277475,0,19
1678630655741015552,0,19
1678630655742749110,0,19
1678630655744662704,0,19
1678630655746416291,0,19
1678630655748172483,0,19
1678630655749928725,0,19
1678630655751667183,0,19
1678630655753585386,0,19
1678630655755781081,0,19
1678630655757956137,0,19
1678630655759844673,0,19
1678630655761631284,0,19
1678630655763360814,0,19
1678630655765087289,0,19
1678630655766836057,0,19
1678630655768587920,0,19
1678630655770329654,0,19
1678630655772085414,0,19
1678630655774144988,0,17
1678630655779942740,0,17
1678630655783722787,0,17
1678630655785918774,0,17
1678630655792727246,0,17
1678630655801693942,0,17
1678630655804293463,0,17
1678630655806591425,0,17
1678630655808738748,0,17
1678630655810592006,0,17
1678630655812329071,0,17
1678630655814066437,0,17
1678630655816322598,0,17
1678630655818472436,0,17
1678630655820351925,0,17
1678630655822101434,0,17
1678630655823841986,0,17
1678630655825729089,0,17
1678630655827470452,0,17
1678630655829200103,0,17
1678630655830943541,0,17
1678630655833032050,0,17
1678630655835680063,0,17
1678630655838517721,0,17
1678630655840436435,0,17
1678630655842561916,0,17
1678630655844603105,0,17
1678630655846730399,0,17
1678630655848579229,0,17
1678630655850300444,0,17
1678630655852015837,0,17
1678630655853780165,0,17
1678630655855824099,0,17
1678630655858069771,0,17
1678630655859936495,0,17
1678630655861653351,0,17
1678630655863362713,0,17
1678630655865081964,0,17
1678630655866805994,0,17
1678630655868526177,0,17
1678630655870265176,0,17
1678630655872001850,0,17
1678630655873725760,0,17
1678630655875866059,0,17
1678630655877951373,0,17
1678630655880148522,0,17
1678630655881993173,0,17
1678630655883734917,0,17
1678630655885463276,0,17
1678630655887194169,0,17
1678630655888911607,0,17
1678630655890633673,0,17
1678630655892353645,0,17
1678630655894073016,0,17
1678630655896618592,0,17
1678630655898816712,0,17
1678630655901182765,0,17
1678630655903137528,0,17
1678630655904864254,0,17
1678630655906590809,0,17
1678630655908317514,0,17
1678630655910166434,0,17
1678630655912069868,0,17
1678630655913826501,0,17
1678630655916044530,0,17
1678630655918184488,0,17
1678630655920083785,0,17
1678630655921832222,0,17
1678630655923594606,0,17
1678630655925402266,0,17
1678630655927447593,0,17
1678630655929229865,0,17
1678630655931001417,0,17
1678630655932912326,0,17
1678630655940027467,0,17
1678630655945199938,0,17
1678630655946963564,0,17
1678630655948721569,0,17
1678630655950516405,0,17
1678630655952270794,0,17
1678630655954079707,0,17
1678630655956242680,0,17
1678630655958406904,0,17
1678630655960373329,0,17
1678630655962143888,0,17
1678630655963889700,0,17
1678630655965631975,0,17
1678630655967364041,0,17
1678630655969155160,0,17
1678630655970923104,0,17
1678630655972725184,0,17
1678630655974738640,0,25
1678630655980028747,0,25
1678630655981849753,0,25
1678630655983611686,0,25
1678630655985352829,0,25
1678630655987085696,0,25
1678630655988824214,0,25
1678630655990551310,0,25
1678630655992293154,0,25
1678630655994081698,0,25
1678630655996253368,0,25
1678630655998411051,0,25
1678630656000741846,0,25
1678630656002976797,0,25
1678630656005185748,0,25
1678630656007047763,0,25
1678630656008787052,0,25
1678630656010538515,0,25
1678630656012279087,0,25
1678630656014017685,0,25
1678630656016330534,0,25
1678630656018500069,0,25
1678630656020364970,0,25
1678630656022109439,0,25
1678630656023850532,0,25
1678630656025672430,0,25
1678630656027388445,0,25
1678630656029105482,0,25
1678630656030818080,0,25
1678630656032659796,0,25
1678630656034645127,0,25
1678630656036819040,0,25
1678630656038660475,0,25
1678630656040418240,0,25
1678630656042166837,0,25
1678630656043911447,0,25
1678630656045640176,0,25
1678630656047384726,0,25
1678630656049114357,0,25
1678630656050845029,0,25
1678630656052576313,0,25
1678630656054531397,0,25
1678630656056684722,0,25
1678630656058553068,0,25
1678630656060281606,0,25
1678630656062002951,0,25
1678630656063716370,0,25
1678630656065430221,0,25
1678630656067199418,0,25
1678630656069452243,0,25
1678630656071293949,0,25
1678630656073108994,0,25
1678630656075517488,0,25
1678630656083669679,0,25
1678630656089315509,0,25
1678630656091069526,0,25
1678630656092820919,0,25
1678630656094904600,0,25
1678630656097376325,0,25
1678630656099512246,0,25
1678630656101784819,0,25
1678630656103540549,0,25
1678630656105270701,0,25
1678630656107001904,0,25
1678630656108733740,0,25
1678630656110491805,0,25
1678630656112217398,0,25
1678630656113958752,0,25
1678630656116296680,0,25
1678630656118509198,0,25
1678630656120401031,0,25
1678630656122206767,0,25
1678630656123976925,0,25
1678630656126167801,0,25
1678630656127897061,0,25
1678630656129651429,0,25
1678630656131418061,0,25
1678630656133224249,0,25
1678630656135348528,0,25
1678630656137492374,0,25
1678630656139419644,0,25
1678630656141177049,0,25
1678630656142937298,0,25
1678630656144687148,0,25
1678630656146447918,0,25
1678630656148187287,0,25
1678630656149938759,0,25
1678630656151679882,0,25
1678630656153532940,0,25
1678630656155687507,0,25
1678630656157893452,0,25
1678630656159764164,0,25
1678630656161596392,0,25
1678630656163663751,0,25
1678630656165397389,0,25
1678630656167134425,0,25
1678630656168868213,0,25
1678630656170603544,0,25
1678630656172921283,0,25
1678630656175419280,0,15
1678630656187069157,0,15
1678630656188939909,0,15
