timestamp,device_0,device_1
1677230669465751898,0,0
1677230669468286313,0,0
1677230669470048806,0,0
1677230669471936726,0,0
1677230669474073979,0,0
1677230669476202917,0,0
1677230669478096768,0,0
1677230669480098914,0,0
1677230669481845987,0,0
1677230669484135289,0,0
1677230669485893714,0,0
1677230669487627561,0,0
1677230669489353764,0,0
1677230669491088484,0,0
1677230669494974694,0,0
1677230669497869092,0,0
1677230669499616616,0,0
1677230669501350755,0,0
1677230669503087388,0,0
1677230669504833649,0,0
1677230669506592554,0,0
1677230669508342814,0,0
1677230669510187462,0,0
1677230669512099859,0,0
1677230669514235709,0,0
1677230669516249918,0,0
1677230669518098424,0,0
1677230669519844936,0,0
1677230669521599934,0,0
1677230669523360142,0,0
1677230669525104780,0,0
1677230669526850540,0,0
1677230669528602553,0,0
1677230669530345448,0,0
1677230669532507317,0,0
1677230669534676781,0,0
1677230669536797804,0,0
1677230669538558453,0,0
1677230669540285969,0,0
1677230669542005169,0,0
1677230669543766148,0,0
1677230669545510476,0,0
1677230669547252920,0,0
1677230669548984775,0,0
1677230669550724764,0,0
1677230669552830948,0,0
1677230669554966708,0,0
1677230669556800205,0,0
1677230669558611460,0,0
1677230669560355296,0,0
1677230669562146322,0,0
1677230669563970342,0,0
1677230669565720110,0,0
1677230669567483113,0,0
1677230669569229484,0,0
1677230669570978721,0,0
1677230669573097800,0,0
1677230669575230285,0,0
1677230669577103247,0,0
1677230669578856130,0,0
1677230669580617720,0,0
1677230669582357139,0,0
1677230669584103321,0,0
1677230669585840154,0,0
1677230669587588219,0,0
1677230669589347214,0,0
1677230669591085932,0,0
1677230669594784124,0,0
1677230669596929582,0,0
1677230669598784200,0,0
1677230669600542074,0,0
1677230669602316378,0,0
1677230669604121491,0,0
1677230669605848686,0,0
1677230669607572515,0,0
1677230669609306083,0,0
1677230669611053256,0,0
1677230669613537247,0,0
1677230669615708153,0,0
1677230669617566347,0,0
1677230669619309373,0,0
1677230669621037730,0,0
1677230669622798278,0,0
1677230669624563335,0,0
1677230669626315959,0,0
1677230669628055017,0,0
1677230669629803643,0,0
1677230669631552749,0,0
1677230669633829787,0,0
1677230669635892710,0,0
1677230669637783776,0,0
1677230669639531980,0,0
1677230669641279734,0,0
1677230669643505916,0,0
1677230669645250204,0,0
1677230669646998891,0,0
1677230669648735765,0,0
1677230669650477788,0,0
1677230669652601845,0,0
1677230669654781078,0,0
1677230669656657246,0,0
1677230669658466767,0,0
1677230669660215253,0,0
1677230669662019604,0,0
1677230669663756408,0,0
1677230669665476981,0,0
1677230669667200770,0,0
1677230669668931962,0,0
1677230669670729601,0,0
1677230669672879468,0,0
1677230669675036920,0,0
1677230669676908710,0,0
1677230669678652016,0,0
1677230669680488468,0,0
1677230669682235040,0,0
1677230669684084036,0,0
1677230669685810570,0,0
1677230669687538647,0,0
1677230669689265301,0,0
1677230669690993138,0,0
1677230669695010726,0,0
1677230669697846413,0,0
1677230669699578208,0,0
1677230669701563012,0,0
1677230669703666330,0,0
1677230669705765220,0,0
1677230669707609437,0,0
1677230669709336092,0,0
1677230669711064440,0,0
1677230669713523984,0,0
1677230669715582668,0,0
1677230669717438346,0,0
1677230669719178216,0,0
1677230669720918877,0,0
1677230669722674386,0,0
1677230669724423863,0,0
1677230669726183340,0,0
1677230669727923390,0,0
1677230669729659863,0,0
1677230669731397397,0,0
1677230669733647864,0,0
1677230669735867774,0,0
1677230669737741798,0,0
1677230669739476127,0,0
1677230669741207950,0,0
1677230669742957669,0,0
1677230669744676058,0,0
1677230669746402021,0,0
1677230669748148614,0,0
1677230669749887301,0,0
1677230669751704206,0,0
1677230669753835036,0,0
1677230669755961579,0,0
1677230669757761953,0,0
1677230669759505649,0,0
1677230669761397266,0,0
1677230669763144981,0,0
1677230669764888908,0,0
1677230669766635770,0,0
1677230669768380639,0,0
1677230669770146878,0,0
1677230669772233295,0,0
1677230669774495826,0,0
1677230669776429101,0,0
1677230669778170694,0,0
1677230669780130020,0,0
1677230669781857716,0,0
1677230669783675243,0,0
