timestamp,device_0,device_1,device_2,device_3
1628354223827046033,0,0,0,0
1628354223829095570,0,0,0,0
1628354223831123235,0,0,0,0
1628354223833174213,0,0,0,0
1628354223836110318,0,0,0,0
1628354223838276366,0,0,0,0
1628354223919725189,0,0,0,0
1628354223999173330,0,0,0,0
1628354224000935726,0,0,0,0
1628354224002684850,0,0,0,0
1628354224004456264,0,0,0,0
1628354224006390016,0,0,0,0
1628354224008180900,0,0,0,0
1628354224010149138,0,0,0,0
1628354224012047995,0,0,0,0
1628354224014077540,0,0,0,0
1628354224016003729,0,0,0,0
1628354224017782450,0,0,0,0
1628354224019644774,0,0,0,0
1628354224021507245,0,0,0,0
1628354224023404513,0,0,0,0
1628354224025228678,0,0,0,0
1628354224027159923,0,0,0,0
1628354224029008146,0,0,0,0
1628354224030804935,0,0,0,0
1628354224032772120,0,0,0,0
1628354224034672451,0,0,0,0
1628354224036422462,0,0,0,0
1628354224038223449,0,0,0,0
1628354224040062224,0,0,0,0
1628354224041834600,0,0,0,0
1628354224043614419,0,0,0,0
1628354224045468655,0,0,0,0
1628354224047292939,0,0,0,0
1628354224049219010,0,0,0,0
1628354224051128234,0,0,0,0
1628354224053057912,0,0,0,0
1628354224054835714,0,0,0,0
1628354224056716048,0,0,0,0
1628354224058549736,0,0,0,0
1628354224060475970,0,0,0,0
1628354224062393572,0,0,0,0
1628354224064192182,0,0,0,0
1628354224066117867,0,0,0,0
1628354224067979209,0,0,0,0
1628354224069903623,0,0,0,0
1628354224071754417,0,0,0,0
1628354224073545355,0,0,0,0
1628354224075431737,0,0,0,0
1628354224077278625,0,0,0,0
1628354224079171476,0,0,0,0
1628354224081006813,0,0,0,0
1628354224082863795,0,0,0,0
1628354224084633820,0,0,0,0
1628354224086579491,0,0,0,0
1628354224088444162,0,0,0,0
1628354224090340899,0,0,0,0
1628354224092185378,0,0,0,0
1628354224094016458,0,0,0,0
1628354224095800300,0,0,0,0
1628354224097593828,0,0,0,0
1628354224099486398,0,0,0,0
1628354224101407910,0,0,0,0
1628354224103193408,0,0,0,0
1628354224104942270,0,0,0,0
1628354224106704004,0,0,0,0
1628354224108637085,0,0,0,0
1628354224110684058,0,0,0,0
1628354224112454742,0,0,0,0
1628354224114275692,0,0,0,0
1628354224116218562,0,0,0,0
1628354224117997607,0,0,0,0
1628354224119750315,0,0,0,0
1628354224121499420,0,0,0,0
1628354224123281329,0,0,0,0
1628354224125036632,0,0,0,0
1628354224126815761,0,0,0,0
1628354224128828229,0,0,0,0
1628354224130642284,0,0,0,0
1628354224132402626,0,0,0,0
1628354224134237255,0,0,0,0
1628354224136448847,0,0,0,0
1628354224138571515,0,0,0,0
1628354224140684783,0,0,0,0
1628354224142724734,0,0,0,0
1628354224144770514,0,0,0,0
1628354224146855222,0,0,0,0
1628354224148912516,0,0,0,0
1628354224150995057,0,0,0,0
1628354224153142426,0,0,0,0
1628354224155179059,0,0,0,0
1628354224157200354,0,0,0,0
1628354224159231113,0,0,0,0
1628354224161274365,0,0,0,0
1628354224163344545,0,0,0,0
1628354224165381999,0,0,0,0
1628354224167511795,0,0,0,0
1628354224170868439,0,0,0,0
1628354224173088157,0,0,0,0
1628354224176308598,0,0,0,0
1628354224179322461,0,0,0,0
1628354224182147186,0,0,0,0
1628354224184612383,0,0,0,0
1628354224187104492,0,0,0,0
1628354224190884712,0,0,0,0
1628354224193778591,0,0,0,0
1628354224197240777,0,0,0,0
1628354224201340145,0,0,0,0
1628354224206423616,0,0,0,0
1628354224211417304,0,0,0,0
1628354224216311202,0,0,0,0
1628354224221168723,0,0,0,0
1628354224225775763,0,0,0,0
1628354224230154548,0,0,0,0
1628354224234867471,0,0,0,0
1628354224238805527,0,0,0,0
1628354224242816273,0,0,0,0
1628354224246551457,0,0,0,0
1628354224251271174,0,0,0,0
1628354224254862847,0,0,0,0
1628354224259433684,0,0,0,0
1628354224264295268,0,0,0,0
1628354224269938559,0,0,0,0
1628354224275998990,0,0,0,0
1628354224281236147,0,0,0,0
1628354224285740666,0,0,0,0
1628354224290094112,0,0,0,0
1628354224295970668,0,0,0,0
1628354224300185816,0,0,0,0
1628354224304648497,0,0,0,0
1628354224308612095,0,0,0,0
1628354224313256879,0,0,0,0
1628354224316940460,0,0,0,0
1628354224320607852,0,0,0,0
1628354224325539379,0,0,0,0
1628354224330485425,0,0,0,0
1628354224334766121,0,0,0,0
1628354224340127659,0,0,0,0
1628354224345274637,0,0,0,0
1628354224349823699,0,0,0,0
1628354224354307560,0,0,0,0
1628354224358985289,0,0,0,0
1628354224362873770,0,0,0,0
1628354224366723491,0,0,0,0
1628354224370745344,0,0,0,0
1628354224374648171,0,0,0,0
1628354224378377147,0,0,0,0
1628354224381944965,0,0,0,0
1628354224385838834,0,0,0,0
1628354224391286691,0,0,0,0
1628354224397074415,0,0,0,0
1628354224402703776,0,0,0,0
1628354224407795272,0,0,0,0
1628354224412164411,0,0,0,0
1628354224416700378,0,0,0,0
1628354224421188427,0,0,0,0
1628354224426285807,0,0,0,0
1628354224430321450,0,0,0,0
1628354224434136301,0,0,0,0
1628354224439193646,0,0,0,0
1628354224444954566,0,0,0,0
1628354224449935172,0,0,0,0
1628354224454224100,0,0,0,0
1628354224457209085,0,0,0,0
1628354224459653997,0,0,0,0
1628354224462011541,0,0,0,0
1628354224464508774,0,0,0,0
1628354224466876983,0,0,0,0
1628354224545643887,0,0,0,0
1628354224625023261,0,0,0,0
1628354224627445367,0,0,0,0
1628354224629741744,0,0,0,0
1628354224631753980,0,0,0,0
1628354224633677131,0,0,0,0
1628354224635855831,0,0,0,0
1628354224638212664,0,0,0,0
1628354224641093878,0,0,0,0
1628354224644178916,0,0,0,0
1628354224647368028,0,0,0,0
1628354224649826156,0,0,0,0
1628354224653164912,0,0,0,0
1628354224655831836,0,0,0,0
1628354224659828739,0,0,0,0
1628354224662526970,0,0,0,0
1628354224665879367,0,0,0,0
1628354224669227815,0,0,0,0
1628354224671763720,0,0,0,0
1628354224675125540,0,0,0,0
1628354224677819527,0,0,0,0
1628354224681731319,0,0,0,0
1628354224684487611,0,0,0,0
1628354224687957856,0,0,0,0
1628354224691386301,0,0,0,0
1628354224693787970,0,0,0,0
1628354224696870087,0,0,0,0
1628354224699236979,0,0,0,0
1628354224702540230,0,0,0,0
1628354224705105121,0,0,0,0
1628354224708344320,0,0,0,0
1628354224712247104,0,0,0,0
1628354224714887547,0,0,0,0
1628354224717945051,0,0,0,0
1628354224720815339,0,0,0,0
1628354224723242894,0,0,0,0
1628354224725863288,0,0,0,0
1628354224727658156,0,0,0,0
1628354224729414452,0,0,0,0
1628354224731275227,0,0,0,0
1628354224733057033,0,0,0,0
1628354224734946959,0,0,0,0
1628354224736700927,0,0,0,0
1628354224738614400,0,0,0,0
1628354224740646244,0,0,0,0
1628354224742427261,0,0,0,0
1628354224744181738,0,0,0,0
1628354224745974333,0,0,0,0
1628354224747786937,0,0,0,0
1628354224749541083,0,0,0,0
1628354224751335649,0,0,0,0
1628354224753316444,0,0,0,0
1628354224755096612,0,0,0,0
1628354224756852532,0,0,0,0
1628354224758622987,0,0,0,0
1628354224760378767,0,0,0,0
1628354224762200448,0,0,0,0
1628354224763950351,0,0,0,0
1628354224765706183,0,0,0,0
1628354224767791555,0,0,0,0
1628354224769886660,0,0,0,0
1628354224771964105,0,0,0,0
1628354224774064180,0,0,0,0
1628354224776184976,0,0,0,0
1628354224778255950,0,0,0,0
1628354224780305083,0,0,0,0
1628354224783308725,0,0,0,0
1628354224785359406,0,0,0,0
1628354224787447304,0,0,0,0
1628354224789502364,0,0,0,0
1628354224791569832,0,0,0,0
1628354224793774692,0,0,0,0
1628354224795869549,0,0,0,0
1628354224797960638,0,0,0,0
1628354224800014016,0,0,0,0
1628354224802078530,0,0,0,0
1628354224804100283,0,0,0,0
1628354224806189394,0,0,0,0
1628354224808306421,0,0,0,0
1628354224810383402,0,0,0,0
1628354224812499071,0,0,0,0
1628354224814620930,0,0,0,0
1628354224816659586,0,0,0,0
1628354224818732577,0,0,0,0
1628354224820767146,0,0,0,0
1628354224822810758,0,0,0,0
1628354224824849267,0,0,0,0
1628354224826892307,0,0,0,0
1628354224828982921,0,0,0,0
1628354224831023489,0,0,0,0
1628354224833094495,0,0,0,0
1628354224835171060,0,0,0,0
1628354224837233317,0,0,0,0
1628354224839286968,0,0,0,0
1628354224841416749,0,0,0,0
1628354224844225594,0,0,0,0
1628354224888752358,0,0,0,0
1628354224972027701,0,0,0,0
1628354225014771409,0,0,0,0
1628354225019484516,0,0,0,0
1628354225025006157,0,0,0,0
1628354225185004929,0,0,0,0
1628354225501776439,0,0,0,0
1628354225507142073,0,0,0,0
1628354225589589420,0,0,0,0
1628354225673740668,0,0,0,0
1628354225679394444,0,0,0,0
1628354225684452422,0,0,0,0
1628354225691621184,0,0,0,0
1628354225698247765,0,0,0,0
1628354225703626516,0,0,0,0
1628354225709722897,0,0,0,0
1628354225714618647,0,0,0,0
1628354225718792378,0,0,0,0
1628354225724034167,0,0,0,0
1628354225729142047,0,0,0,0
1628354225733928074,0,0,0,0
1628354225738858444,0,0,0,0
1628354225744087095,0,0,0,0
1628354225749369687,0,0,0,0
1628354225754303213,0,0,0,0
1628354225759584382,0,0,0,0
1628354225764190959,0,0,0,0
1628354225768913968,0,0,0,0
1628354225773953109,0,0,0,0
1628354225778979954,0,0,0,0
1628354225783527998,0,0,0,0
1628354225788547915,0,0,0,0
1628354225793337361,0,0,0,0
1628354225797972666,0,0,0,0
1628354225802990193,0,0,0,0
1628354225808271777,0,0,0,0
1628354225813074809,0,0,0,0
1628354225818397947,0,0,0,0
1628354225822935926,0,0,0,0
1628354225827861270,0,0,0,0
1628354225833269719,0,0,0,0
1628354225838408794,0,0,0,0
1628354225843464153,0,0,0,0
1628354225848563312,0,0,0,0
1628354225853153106,0,0,0,0
1628354225858500614,0,0,0,0
1628354225863494092,0,0,0,0
1628354225868860535,0,0,0,0
1628354225873964541,0,0,0,0
1628354225879419257,0,0,0,0
1628354225884187083,0,0,0,0
1628354225889218628,0,0,0,0
1628354225894354425,0,0,0,0
1628354225899650912,0,0,0,0
1628354225904515441,0,0,0,0
1628354225909868785,0,0,0,0
1628354225914862871,0,0,0,0
1628354225920200347,0,0,0,0
1628354225925233188,0,0,0,0
1628354225930969527,0,0,0,0
1628354225936042020,0,0,0,0
1628354225941548340,0,0,0,0
1628354225946639430,0,0,0,0
1628354225951799265,0,0,0,0
1628354225956702270,0,0,0,0
1628354225962080031,0,0,0,0
1628354225967285518,0,0,0,0
1628354225972595381,0,0,0,0
1628354225977727904,0,0,0,0
1628354226138780458,0,0,0,0
1628354226374805310,0,0,0,0
1628354226456595938,0,0,0,0
1628354226541706158,0,0,0,0
1628354226624712829,0,0,0,0
1628354226630941122,0,0,0,0
1628354226635948969,0,0,0,0
1628354226644366001,0,0,0,0
1628354226657874626,0,0,0,0
1628354226668665848,0,0,0,0
1628354226678988164,0,0,0,0
1628354226694868893,0,0,0,0
1628354226706144550,0,0,0,0
1628354226716633879,0,0,1,0
1628354226724703240,0,0,1,0
1628354226729939640,0,0,1,0
1628354226734610193,1,0,1,0
1628354226738977675,1,0,1,0
1628354226744309132,1,0,1,0
1628354226750596360,1,0,1,0
1628354226755244989,1,0,1,0
1628354226759276984,1,0,1,0
1628354226763956349,1,0,1,0
1628354226768798333,1,0,1,0
1628354226774130300,1,0,1,0
1628354226777655683,1,0,1,0
1628354226780486842,1,0,1,0
1628354226782548556,1,0,1,0
1628354226784603760,1,0,1,0
1628354226786727092,1,0,1,0
1628354226789444236,1,0,1,0
1628354226791779249,1,0,1,0
1628354226794233563,1,0,1,0
1628354226796312725,1,0,1,0
1628354226799066010,1,0,1,0
1628354226801908640,1,0,1,0
1628354226804591157,1,0,1,0
1628354226808117533,1,0,1,0
1628354226811993483,1,0,1,0
1628354226815029623,1,0,1,0
1628354226819328256,1,0,1,0
1628354226823716429,1,0,1,0
1628354226829219709,1,0,1,0
1628354226833152435,1,0,1,0
1628354226837791476,1,0,1,0
1628354226842239440,1,4,1,0
1628354226846886983,1,4,1,0
1628354226851364077,1,4,1,0
1628354226855875201,1,4,1,0
1628354226860260083,1,4,1,0
1628354226864765151,1,4,1,0
1628354226869195158,1,4,1,0
1628354226873741182,1,4,1,0
1628354226878231773,1,4,5,0
1628354226882572163,1,4,5,0
1628354226886785376,1,4,5,5
1628354226891096338,1,4,5,5
1628354226895446179,1,4,5,5
1628354226899970304,1,4,5,5
1628354226904207046,4,4,5,5
1628354226908279401,4,4,5,5
1628354226911779146,4,4,5,5
1628354226914976372,4,4,5,5
1628354226918723564,4,4,5,5
1628354226924813471,4,4,5,5
1628354226927061843,4,4,5,5
1628354226929537155,4,4,5,5
1628354226931673572,4,4,5,5
1628354226934145745,4,4,5,5
1628354226936431388,4,4,5,5
1628354226938650915,4,4,5,5
1628354226943355879,4,4,5,5
1628354226946287920,4,4,5,5
1628354226951052416,4,4,5,5
1628354226954148002,4,4,5,5
1628354226956969007,4,4,5,5
1628354226959849610,4,4,5,5
1628354227039666607,14,14,21,21
1628354227117554390,14,14,21,21
1628354227121669371,14,14,21,21
1628354227128020782,14,14,21,21
1628354227133822704,14,14,21,21
1628354227137677756,14,14,21,21
1628354227145935301,14,14,21,21
1628354227149598330,14,14,21,21
1628354227155285541,14,14,21,21
1628354227160426224,14,14,21,21
1628354227163826705,14,14,21,21
1628354227166410701,14,14,21,21
1628354227168139121,14,14,21,21
1628354227170077631,14,14,21,21
1628354227171816366,14,14,21,21
1628354227173746311,14,14,21,21
1628354227175477003,14,14,21,21
1628354227177229329,14,2,21,21
1628354227180114369,14,2,21,21
1628354227182067223,14,2,21,21
1628354227184155914,14,2,21,21
1628354227185914844,14,2,21,21
1628354227187693408,14,2,21,21
1628354227190426432,14,2,21,21
1628354227192345921,14,2,21,21
1628354227194133500,14,2,21,21
1628354227196591850,14,2,21,21
1628354227198407142,14,2,21,21
1628354227200167480,14,2,21,21
1628354227201974167,14,2,21,21
1628354227204199257,14,2,21,21
1628354227206672239,14,2,21,21
1628354227208918857,14,2,21,21
1628354227210822943,14,2,21,21
1628354227212792739,14,2,21,21
1628354227214699414,14,2,6,21
1628354227216512931,14,2,6,21
1628354227218691252,14,2,6,21
1628354227220889576,14,2,6,2
1628354227223042308,14,2,6,2
1628354227225403273,14,2,6,2
1628354227227732769,14,2,6,2
1628354227229473599,14,2,6,2
1628354227231325803,14,2,6,2
1628354227233058647,14,2,6,2
1628354227235171977,14,2,6,2
1628354227237223162,2,2,6,2
1628354227239118025,2,2,6,2
1628354227240998672,2,2,6,2
1628354227243177955,2,2,6,2
1628354227244921705,2,2,6,2
1628354227246688076,2,2,6,2
1628354227248909331,2,2,6,2
1628354227250966918,2,2,6,2
1628354227253022549,2,2,6,2
1628354227254793252,2,2,6,2
1628354227256522319,2,2,6,2
1628354227258309604,2,2,6,2
1628354227260536751,2,2,6,2
1628354227262592473,2,2,6,2
1628354227266235895,2,2,6,2
1628354227268606084,2,2,6,2
1628354227270476906,2,2,6,2
1628354227272209808,2,2,6,2
1628354227274026463,2,2,6,2
1628354227276201737,2,2,6,2
1628354227278291602,2,2,6,2
1628354227280057116,2,2,6,2
1628354227282267054,2,2,6,2
1628354227284006505,2,2,6,2
1628354227286309583,2,2,6,2
1628354227288318157,2,2,6,2
1628354227290396439,2,2,6,2
1628354227292443402,2,2,6,2
1628354227294509418,2,2,6,2
1628354227296725241,2,2,6,2
1628354227299023789,2,2,6,2
1628354227301621063,2,2,6,2
1628354227303649803,2,2,6,2
1628354227305888330,2,2,6,2
1628354227309371210,2,2,6,2
1628354227311417535,2,2,6,2
1628354227313743384,2,2,6,2
1628354227315744333,2,2,6,2
1628354227317893328,2,2,6,2
1628354227320101252,2,2,6,2
1628354227322173953,2,2,6,2
1628354227324441585,2,2,6,2
1628354227326693126,2,2,6,2
1628354227329000140,2,2,6,2
1628354227331184738,2,2,6,2
1628354227333392427,2,2,6,2
1628354227335479416,2,2,6,2
1628354227337981640,2,2,6,2
1628354227340521132,2,2,6,2
1628354227342616408,2,2,6,2
1628354227344664633,2,13,6,2
1628354227347509797,2,13,6,2
1628354227349756708,2,13,6,2
1628354227351798097,2,13,6,2
1628354227354152108,2,13,6,2
1628354227356673980,2,13,6,2
1628354227358729380,2,13,6,2
1628354227361046296,2,13,6,2
1628354227363101002,2,13,6,2
1628354227365874583,2,13,6,2
1628354227368104198,2,13,6,2
1628354227370712095,2,13,6,2
1628354227372783833,2,13,6,2
1628354227375114331,2,13,6,2
1628354227377247197,2,13,6,2
1628354227379751608,2,13,6,2
1628354227381978453,2,13,5,2
1628354227384022832,2,13,5,2
1628354227386319741,2,13,5,2
1628354227388629638,2,13,5,14
1628354227391719141,2,13,5,14
1628354227394412323,2,13,5,14
1628354227397032072,2,13,5,14
1628354227399843333,2,13,5,14
1628354227440662898,7,13,5,14
1628354227533205773,7,73,73,38
1628354227588338774,7,73,73,38
1628354227599001480,7,73,73,38
1628354227600950955,7,73,73,38
1628354227602894953,7,73,73,38
1628354227604778948,7,73,73,38
1628354227606537519,7,73,73,38
1628354227608261408,7,73,73,38
1628354227610014589,7,73,73,38
1628354227611723632,7,73,73,38
1628354227613448280,7,73,73,38
1628354227615223287,7,73,73,38
1628354227616930021,7,73,73,38
1628354227618641369,7,73,73,38
1628354227620402280,7,73,73,38
1628354227622178053,7,73,73,38
1628354227623890100,7,73,73,38
1628354227625730480,7,73,73,38
1628354227627630590,7,73,73,38
1628354227629480106,7,73,73,38
1628354227631319815,7,73,73,38
1628354227633151932,7,73,73,38
1628354227635017202,7,73,73,38
1628354227636872854,7,73,73,38
1628354227638712423,7,73,73,38
1628354227640560831,7,73,73,38
1628354227642511675,7,73,73,38
1628354227644341145,7,73,73,38
1628354227646345032,7,73,73,38
1628354227648267161,7,73,73,38
1628354227650061102,7,73,73,38
1628354227651789006,7,73,73,38
1628354227653633756,7,73,73,38
1628354227655507769,7,73,73,38
1628354227657359492,7,73,73,38
1628354227659203823,7,73,73,38
1628354227661048111,7,73,73,38
1628354227662910300,7,73,73,38
1628354227664791323,7,73,73,38
1628354227666671214,7,73,73,38
1628354227668524366,7,73,73,38
1628354227670417726,7,73,73,38
1628354227672146409,7,73,73,38
1628354227673910649,7,73,73,38
1628354227675686430,7,73,73,38
1628354227677404466,7,73,73,38
1628354227679143495,7,73,73,38
1628354227680903454,7,73,73,38
1628354227682746000,7,73,73,38
1628354227684575999,7,73,73,38
1628354227686577964,7,89,73,38
1628354227693017271,7,89,73,38
1628354227694878213,7,89,73,38
1628354227696721180,7,89,73,38
1628354227698585432,7,89,73,38
1628354227700454009,7,89,73,38
1628354227702347038,7,89,73,38
1628354227704179092,7,89,73,38
1628354227706129623,7,89,73,38
1628354227708000630,7,89,73,38
1628354227709832853,7,89,73,38
1628354227711769670,7,89,73,38
1628354227713955508,7,89,73,38
1628354227715808601,7,89,73,38
1628354227717554943,7,89,81,87
1628354227729759753,7,89,81,87
1628354227731492483,7,89,81,87
1628354227733270655,7,89,81,87
1628354227735006687,7,89,81,87
1628354227736927164,7,89,81,87
1628354227738657015,66,89,81,87
1628354227745987603,66,89,81,87
1628354227747892500,66,89,81,87
1628354227749745445,66,89,81,87
1628354227751607667,66,89,81,87
1628354227753506444,66,89,81,87
1628354227755742878,66,89,81,87
1628354227761763319,66,89,81,87
1628354227763964838,66,89,81,87
1628354227766307702,66,89,81,87
1628354227768585668,66,89,81,87
1628354227771973688,66,89,81,87
1628354227774955081,66,89,81,87
1628354227777264426,66,89,81,87
1628354227779485871,66,89,81,87
1628354227781696897,66,89,81,87
1628354227784024423,66,89,81,87
1628354227786270216,66,89,81,87
1628354227788432223,66,89,81,87
1628354227790500818,66,89,81,87
1628354227792515913,66,89,81,87
1628354227795662228,66,89,81,87
1628354227797774562,66,89,81,87
1628354227799923533,66,89,81,87
1628354227802183889,66,89,81,87
1628354227804388086,66,89,81,87
1628354227806560219,66,89,81,87
1628354227816781217,66,89,81,87
1628354227818689426,66,89,81,87
1628354227821452957,66,89,81,87
1628354227823878945,66,89,81,87
1628354227826181445,66,89,81,87
1628354227828442375,66,89,81,87
1628354227830678174,66,89,81,87
1628354227833280532,66,89,81,87
1628354227836248154,66,89,81,87
1628354227839052575,66,89,81,87
1628354227841532975,66,80,81,83
1628354227927420140,85,80,84,83
1628354228014691573,85,80,84,83
1628354228016768295,85,80,84,83
1628354228018694995,85,80,84,83
1628354228020572882,85,79,84,83
1628354228022522014,85,79,84,83
1628354228024479207,85,79,84,83
1628354228026402955,85,79,84,83
1628354228028315713,85,79,84,83
1628354228030213395,85,79,84,83
1628354228032069812,85,79,84,83
1628354228033931426,85,79,84,83
1628354228035675737,85,79,84,83
1628354228037451389,85,79,84,83
1628354228039277881,85,79,84,83
1628354228041099612,85,79,84,83
1628354228042986712,85,79,84,83
1628354228044991121,85,79,84,83
1628354228046912907,85,79,84,83
1628354228048896477,85,79,84,83
1628354228050852363,85,79,84,83
1628354228052771223,85,79,84,83
1628354228054645056,85,79,82,83
1628354228056652266,85,79,82,83
1628354228058588940,85,79,82,79
1628354228060504151,85,79,82,79
1628354228062257888,85,79,82,79
1628354228064135045,85,79,82,79
1628354228065941365,85,79,82,79
1628354228067873609,85,79,82,79
1628354228069798570,85,79,82,79
1628354228071661550,85,79,82,79
1628354228073380311,85,79,82,79
1628354228075106981,82,79,82,79
1628354228077019024,82,79,82,79
1628354228078862501,82,79,82,79
1628354228080708962,82,79,82,79
1628354228082560903,82,79,82,79
1628354228084435387,82,79,82,79
1628354228086306369,82,79,82,79
1628354228088155404,82,79,82,79
1628354228090084533,82,79,82,79
1628354228091943232,82,79,82,79
1628354228093775715,82,79,82,79
1628354228095624584,82,79,82,79
1628354228097526324,82,79,82,79
1628354228099363068,82,79,82,79
1628354228101194059,82,79,82,79
1628354228103050107,82,79,82,79
1628354228104910787,82,79,82,79
1628354228106654199,82,79,82,79
1628354228108530051,82,79,82,79
1628354228110430247,82,79,82,79
1628354228112282660,82,79,82,79
1628354228114133653,82,79,82,79
1628354228115984276,82,79,82,79
1628354228117945827,82,79,82,79
1628354228119867273,82,79,82,79
1628354228121606298,82,79,82,79
1628354228123465675,82,79,82,79
