timestamp,device_0,device_1
1678527510023479308,0,0
1678527510026053053,0,0
1678527510027900091,0,0
1678527510029771435,0,0
1678527510031599478,0,0
1678527510033425617,0,0
1678527510035244042,0,0
1678527510037031849,0,0
1678527510038922419,0,0
1678527510040748908,0,0
1678527510042586849,0,0
1678527510044394083,0,0
1678527510046210102,0,0
1678527510048018247,0,0
1678527510049841901,0,0
1678527510051678429,0,0
1678527510053481785,0,0
1678527510055285932,0,0
1678527510057302441,0,0
1678527510059123671,0,0
1678527510060944099,0,0
1678527510062751201,0,0
1678527510064565167,0,0
1678527510066384773,0,0
1678527510068186556,0,0
1678527510070009509,0,0
1678527510071853251,0,0
1678527510073649843,0,0
1678527510075516550,0,0
1678527510077383215,0,0
1678527510079892288,0,0
1678527510081704982,0,0
1678527510083524788,0,0
1678527510085343903,0,0
1678527510087156337,0,0
1678527510089033062,0,0
1678527510091140252,0,0
1678527510093177821,0,0
1678527510095030841,0,0
1678527510102869368,0,0
1678527510109721646,0,0
1678527510111588302,0,0
1678527510113418739,0,0
1678527510115235890,0,0
1678527510117115780,0,0
1678527510118939455,0,0
1678527510120760024,0,0
1678527510122595791,0,0
1678527510124419486,0,0
1678527510126356023,0,0
1678527510128236685,0,0
1678527510130233186,0,0
1678527510132093070,0,0
1678527510133933035,0,0
1678527510135762369,0,0
1678527510137581344,0,0
1678527510139388928,0,0
1678527510141196833,0,0
1678527510143007361,0,0
1678527510144838529,0,0
1678527510146665159,0,0
1678527510148475839,0,0
1678527510150280748,0,0
1678527510152091817,0,0
1678527510153904892,0,0
1678527510155714630,0,0
1678527510157642822,0,0
1678527510160301969,0,0
1678527510162111486,0,0
1678527510163904442,0,0
1678527510165705143,0,0
1678527510167507236,0,0
1678527510169311003,0,0
1678527510171139035,0,0
1678527510172936839,0,0
1678527510174789840,0,0
1678527510176588427,0,0
1678527510179537582,0,0
1678527510181368139,0,0
1678527510183159753,0,0
1678527510184944183,0,0
1678527510186797613,0,0
1678527510188606639,0,0
1678527510190478084,0,0
1678527510192284425,0,0
1678527510194090867,0,0
1678527510195896757,0,0
1678527510198413443,0,0
1678527510200738117,0,0
1678527510202919179,0,0
1678527510205397743,0,0
1678527510207203613,0,0
1678527510209031826,0,0
1678527510210906517,0,0
1678527510212705505,0,0
1678527510214532044,0,0
1678527510216327414,0,0
1678527510218162009,0,0
1678527510219958742,0,0
