timestamp,device_0,device_1
1678526130811861697,0,0
1678526130814356360,0,0
1678526130816183363,0,0
1678526130818028420,0,0
1678526130819841867,0,0
1678526130821663941,0,0
1678526130823586403,0,0
1678526130826176925,0,0
1678526130828132128,0,0
1678526130830035683,0,0
1678526130839658921,0,0
1678526130846546665,0,0
1678526130848430735,0,0
1678526130850287102,0,0
1678526130852091502,0,0
1678526130854120172,0,0
1678526130855935684,0,0
1678526130857736808,0,0
1678526130859536420,0,0
1678526130861336161,0,0
1678526130863144569,0,0
1678526130864944550,0,0
1678526130867577022,0,0
1678526130869455772,0,0
1678526130871269520,0,0
1678526130873085332,0,0
1678526130874892598,0,0
1678526130876682331,0,0
1678526130878493123,0,0
1678526130880312561,0,0
1678526130882133552,0,0
1678526130883939886,0,0
1678526130885744237,0,0
1678526130887553847,0,0
1678526130889361042,0,0
1678526130891152638,0,0
1678526130892958471,0,0
1678526130894755918,0,0
1678526130896537726,0,0
1678526130898324524,0,0
1678526130900302249,0,0
1678526130902180347,0,0
1678526130904233553,0,0
1678526130906044205,0,0
1678526130907840120,0,0
1678526130909635303,0,0
1678526130911496099,0,0
1678526130913400156,0,0
1678526130915339850,0,0
1678526130917171061,0,0
1678526130918974800,0,0
1678526130920780342,0,0
1678526130922639354,0,0
1678526130924445779,0,0
1678526130926258284,0,0
1678526130928185615,0,0
1678526130930131901,0,0
1678526130931943314,0,0
1678526130933754667,0,0
1678526130936147630,0,0
1678526130938402304,0,0
1678526130940562261,0,0
1678526130942732596,0,0
1678526130944641913,0,0
1678526130946439090,0,0
1678526130948255853,0,0
1678526130950050245,0,0
1678526130951844907,0,0
1678526130953674054,0,0
1678526130955468707,0,0
1678526130957347877,0,0
1678526130959142939,0,0
1678526130960955054,0,0
1678526130962773100,0,0
1678526130964588270,0,0
1678526130967536524,0,0
1678526130969400015,0,0
1678526130971812915,0,0
1678526130973793324,0,0
1678526130975632851,0,0
1678526130982969876,0,0
1678526130989559440,0,0
1678526130991358681,0,0
1678526130993245606,0,0
1678526130995195418,0,0
1678526130997024795,0,0
1678526130998892514,0,0
1678526131000738102,0,0
1678526131002568150,0,0
1678526131004388100,0,0
1678526131006199293,0,0
1678526131007993966,0,0
1678526131009786363,0,0
1678526131011574693,0,0
1678526131013372431,0,0
1678526131015163095,0,0
1678526131017032488,0,0
1678526131018837680,0,0
1678526131020639656,0,0
1678526131022444958,0,0
1678526131024248246,0,0
1678526131026042508,0,0
1678526131027835026,0,0
1678526131029630259,0,0
1678526131031490955,0,0
1678526131033355487,0,0
1678526131035552102,0,0
1678526131038270365,0,0
1678526131040438527,0,0
1678526131042697610,0,0
1678526131044622416,0,0
1678526131046424792,0,0
1678526131048223172,0,0
1678526131050019607,0,0
1678526131051815110,0,0
1678526131053779600,0,0
1678526131055601603,0,0
1678526131057406926,0,0
1678526131059214071,0,0
1678526131061017390,0,0
1678526131062827932,0,0
1678526131064635669,0,0
1678526131067493643,0,0
1678526131069359238,0,0
1678526131071158579,0,0
1678526131072973448,0,0
1678526131074767319,0,0
1678526131076580466,0,0
1678526131078383684,0,0
1678526131080192042,0,0
1678526131081998176,0,0
1678526131083800553,0,0
1678526131085603200,0,0
1678526131087466130,0,0
1678526131089273025,0,0
1678526131091081472,0,0
1678526131092893557,0,0
1678526131094705832,0,0
1678526131096499372,0,0
1678526131098296769,0,0
1678526131100253285,0,0
1678526131102064949,0,0
1678526131104309675,0,0
1678526131106176312,0,0
1678526131107991192,0,0
1678526131109804098,0,0
1678526131111587539,0,0
1678526131113609005,0,0
1678526131116059657,0,0
1678526131118118734,0,0
1678526131120089797,0,0
1678526131127510559,0,0
1678526131134276494,0,0
1678526131136603995,0,0
1678526131138873637,0,0
1678526131141035397,0,0
1678526131143319196,0,0
1678526131145123235,0,0
1678526131146923377,0,0
1678526131148731694,0,0
1678526131150543238,0,0
1678526131152349602,0,0
1678526131154173570,0,0
1678526131155982879,0,0
1678526131157792339,0,0
1678526131159590839,0,0
1678526131161393135,0,0
1678526131163210340,0,0
1678526131165013548,0,0
1678526131167452647,0,0
1678526131169270692,0,0
1678526131171075003,0,0
1678526131172881217,0,0
1678526131174695576,0,0
1678526131176505467,0,0
1678526131178318764,0,0
1678526131180183347,0,0
1678526131182386976,0,0
1678526131184599291,0,0
1678526131186526160,0,0
1678526131188340658,0,0
1678526131190179263,0,0
1678526131191973785,0,0
1678526131193776011,0,0
1678526131195651004,0,0
1678526131197447720,0,0
1678526131199245639,0,0
1678526131201098119,0,0
1678526131203742644,0,0
1678526131205542145,0,0
1678526131207393823,0,0
1678526131209192803,0,0
1678526131210981063,0,0
1678526131212778691,0,0
1678526131214605554,0,0
1678526131216964032,0,0
1678526131218779363,0,0
1678526131220572793,0,0
1678526131222434792,0,0
1678526131224223423,0,0
1678526131226014909,0,0
1678526131227808558,0,0
1678526131229604372,0,0
1678526131231481910,0,0
1678526131233286841,0,0
1678526131235541786,0,0
1678526131238374684,0,0
1678526131240525513,0,0
1678526131242781769,0,0
1678526131244694993,0,0
1678526131246548596,0,0
1678526131248359428,0,0
1678526131250179017,0,0
1678526131251994118,0,0
1678526131253809098,0,0
1678526131255621253,0,0
1678526131257424973,0,0
1678526131260013723,0,0
1678526131262006295,0,0
1678526131263844188,0,0
1678526131272090948,0,0
1678526131278762186,0,0
1678526131280576034,0,0
1678526131282386856,0,0
1678526131284201415,0,0
1678526131286002249,0,0
1678526131287809575,0,0
1678526131289627050,0,0
1678526131291429817,0,0
1678526131293220833,0,0
1678526131295026265,0,0
1678526131296823623,0,0
1678526131298625268,0,0
1678526131300548581,0,0
1678526131302347391,0,0
1678526131304143515,0,0
1678526131305941313,0,0
1678526131307735775,0,0
1678526131309525077,0,0
1678526131311316363,0,0
1678526131313244505,0,0
1678526131315204147,0,0
1678526131317131999,0,0
1678526131318937581,0,0
1678526131320745509,0,0
1678526131322569335,0,0
1678526131324377962,0,0
1678526131326195237,0,0
1678526131328031166,0,0
1678526131329973345,0,0
1678526131331799717,0,0
1678526131333599218,0,0
1678526131335784192,0,0
1678526131338039697,0,0
1678526131340232977,0,0
1678526131342432587,0,0
1678526131344471666,0,0
1678526131346330008,0,0
1678526131348131222,0,0
1678526131349929832,0,0
1678526131351727951,0,0
1678526131353594337,0,0
1678526131355409027,0,0
1678526131357273280,0,0
1678526131359080314,0,0
1678526131360888441,0,0
1678526131362694074,0,0
1678526131364506179,0,0
1678526131367322555,0,0
1678526131369138979,0,0
1678526131370945373,0,0
1678526131372748160,0,0
1678526131374551369,0,0
1678526131376342544,0,0
1678526131378200795,0,0
1678526131379992401,0,0
1678526131381785260,0,0
1678526131383564543,0,0
1678526131385369785,0,0
1678526131387197109,0,0
1678526131388995728,0,0
1678526131390812412,0,0
1678526131392624627,0,0
1678526131394497406,0,0
1678526131396311715,0,0
1678526131398128498,0,0
1678526131400151888,0,0
1678526131402003457,0,0
1678526131404477602,0,0
1678526131406438886,0,0
1678526131408375284,0,0
1678526131415471319,0,0
1678526131422251590,0,0
1678526131424058004,0,0
1678526131425861673,0,0
1678526131427678066,0,0
1678526131429480954,0,0
1678526131431287288,0,0
1678526131433145229,0,0
1678526131435136440,0,0
1678526131437846667,0,0
1678526131440052529,0,0
1678526131442245126,0,0
1678526131444275480,0,0
1678526131446078448,0,0
1678526131447880163,0,0
1678526131449682240,0,0
1678526131451486480,0,0
1678526131453365690,0,0
1678526131455169930,0,0
1678526131456976463,0,0
1678526131458786284,0,0
1678526131460592248,0,0
1678526131462401577,0,0
1678526131464235754,0,0
1678526131466046667,0,0
1678526131467960823,0,0
1678526131469832459,0,0
1678526131471639986,0,0
1678526131473449115,0,0
1678526131475262241,0,0
1678526131477127104,0,0
1678526131478942485,0,0
1678526131480810835,0,0
1678526131482630915,0,0
1678526131484433823,0,0
1678526131486240829,0,0
1678526131488044167,0,0
1678526131489860660,0,0
1678526131491664931,0,0
1678526131493468379,0,0
1678526131495273811,0,0
1678526131497032004,0,0
1678526131498825835,0,0
1678526131500719122,0,0
1678526131503758827,0,0
1678526131505581011,0,0
1678526131507389960,0,0
1678526131509201804,0,0
1678526131511015532,0,0
1678526131512807169,0,0
1678526131514719411,0,0
1678526131516877824,0,0
1678526131518676002,0,0
1678526131520560613,0,0
