timestamp,device_0,device_1
1671860922609678291,0,16
1671860922611977665,0,16
1671860922613716454,0,16
1671860922615479299,0,16
1671860922617548175,0,16
1671860922619296724,0,16
1671860922621031406,0,16
1671860922622779583,0,16
1671860922625343678,0,16
1671860922627949723,0,16
1671860922630237083,0,16
1671860922632124485,0,16
1671860922633865900,0,16
1671860922635592867,0,16
1671860922637338529,0,16
1671860922639132794,0,16
1671860922640868278,0,16
1671860922642595906,0,16
1671860922644505600,0,16
1671860922646616946,0,16
1671860922648468339,0,16
1671860922650204103,0,16
1671860922651927604,0,16
1671860922653655803,0,16
1671860922655383782,0,16
1671860922657115378,0,16
1671860922658870238,0,16
1671860922660604670,0,16
1671860922662329473,0,16
1671860922664519308,0,16
1671860922666617339,0,16
1671860922668498408,0,16
1671860922670260993,0,16
1671860922672364245,0,16
1671860922674562105,0,16
1671860922676699130,0,16
1671860922678825566,0,16
1671860922680675016,0,16
1671860922682429885,0,16
1671860922690010940,0,16
1671860922695075251,0,16
1671860922696956440,0,16
1671860922698682807,0,16
1671860922700416156,0,16
1671860922702277989,0,16
1671860922704012581,0,16
1671860922706139787,0,16
1671860922708285879,0,16
1671860922710089211,0,16
1671860922711831418,0,16
1671860922713604302,0,16
1671860922715356206,0,16
1671860922717177161,0,16
1671860922718911021,0,16
1671860922720646003,0,16
1671860922722392638,0,16
1671860922724132690,0,16
1671860922726266479,0,16
1671860922728620235,0,16
1671860922730494873,0,16
1671860922732235486,0,16
1671860922733984085,0,16
1671860922736383006,0,16
1671860922738177401,0,16
1671860922739925478,0,16
1671860922741671401,0,16
1671860922743410361,0,16
1671860922745580109,0,16
1671860922747796324,0,16
1671860922749629613,0,16
1671860922751409271,0,16
1671860922753161766,0,16
1671860922754923810,0,16
1671860922756664112,0,16
1671860922758427488,0,16
1671860922760182207,0,16
1671860922761964119,0,16
1671860922763811845,0,16
1671860922766036577,0,16
1671860922768275535,0,16
1671860922770059090,0,16
1671860922771826314,0,16
1671860922773565685,0,16
1671860922775300717,0,16
1671860922777031371,0,16
1671860922778832979,0,16
1671860922780572700,0,16
1671860922782317842,0,16
1671860922784143988,0,16
1671860922787666171,0,16
1671860922789616733,0,16
1671860922791776291,0,16
1671860922793908958,0,16
1671860922796002761,0,16
1671860922797860065,0,16
1671860922799640103,0,16
1671860922801473371,0,16
1671860922803292654,0,16
1671860922805496356,0,16
1671860922808002782,0,16
1671860922810258553,0,16
1671860922812412010,0,16
1671860922814291166,0,16
1671860922816066644,0,16
1671860922817837114,0,16
1671860922819612863,0,16
1671860922821584715,0,16
1671860922823505620,0,16
1671860922830607487,0,16
1671860922835496505,0,16
1671860922837246706,0,16
1671860922839002287,0,16
1671860922840744512,0,16
1671860922842503280,0,16
1671860922844248292,0,16
1671860922846680107,0,16
1671860922849195119,0,16
1671860922851315192,0,16
1671860922853175693,0,16
1671860922854902119,0,16
1671860922856628625,0,16
1671860922858354189,0,16
1671860922860121683,0,16
1671860922861846937,0,16
1671860922863732886,0,16
1671860922865968128,0,16
1671860922868282679,0,16
1671860922870046066,0,16
1671860922871799704,0,16
1671860922873557039,0,16
1671860922875305326,0,16
1671860922877035850,0,16
1671860922878859831,0,16
1671860922880693620,0,16
1671860922882447589,0,16
1671860922884189655,0,21
1671860922889777428,0,21
1671860922891532739,0,21
1671860922893270327,0,21
1671860922895130577,0,21
1671860922896946622,0,21
1671860922898690471,0,21
1671860922900441644,0,21
