timestamp,device_0,device_1,device_2,device_3
1628342826819649187,0,0,0,0
1628342826821407271,0,0,0,0
1628342826823317617,0,0,0,0
1628342826825038921,0,0,0,0
1628342826826789045,0,0,0,0
1628342826828693178,0,0,0,0
1628342826830438474,0,0,0,0
1628342826832159806,0,0,0,0
1628342826834009923,0,0,0,0
1628342826835760254,0,0,0,0
1628342826837579920,0,0,0,0
1628342826839387086,0,0,0,0
1628342826841160504,0,0,0,0
1628342826842958200,0,0,0,0
1628342826844717121,0,0,0,0
1628342826846587498,0,0,0,0
1628342826848414145,0,0,0,0
1628342826850218406,0,0,0,0
1628342826852037757,0,0,0,0
1628342826853929640,0,0,0,0
1628342826855649550,0,0,0,0
1628342826857529600,0,0,0,0
1628342826859548915,0,0,0,0
1628342826861277879,0,0,0,0
1628342826863157171,0,0,0,0
1628342826865106619,0,0,0,0
1628342826866989510,0,0,0,0
1628342826868857047,0,0,0,0
1628342826870642992,0,0,0,0
1628342826872407631,0,0,0,0
1628342826874288354,0,0,0,0
1628342826876097417,0,0,0,0
1628342826878132109,0,0,0,0
1628342826879887362,0,0,0,0
1628342826881644009,0,0,0,0
1628342826883586193,0,0,0,0
1628342826885998347,0,0,0,0
1628342826887996522,0,0,0,0
1628342826890119037,0,0,0,0
1628342826892133457,0,0,0,0
1628342826894191083,0,0,0,0
1628342826896209349,0,0,0,0
1628342826898229096,0,0,0,0
1628342826900214539,0,0,0,0
1628342826902228060,0,0,0,0
1628342826904448327,0,0,0,0
1628342826906509370,0,0,0,0
1628342826908593973,0,0,0,0
1628342826910655064,0,0,0,0
1628342826912716691,0,0,0,0
1628342826914758775,0,0,0,0
1628342826916777272,0,0,0,0
1628342826919738327,0,0,0,0
1628342826921746010,0,0,0,0
1628342826924002051,0,0,0,0
1628342826926043577,0,0,0,0
1628342826928065105,0,0,0,0
1628342826930131642,0,0,0,0
1628342826932155544,0,0,0,0
1628342826934236256,0,0,0,0
1628342826937167076,0,0,0,0
1628342826939184089,0,0,0,0
1628342826941225400,0,0,0,0
1628342826943397570,0,0,0,0
1628342826945423405,0,0,0,0
1628342826947457838,0,0,0,0
1628342826949530381,0,0,0,0
1628342826951528259,0,0,0,0
1628342826954471090,0,0,0,0
1628342826956486823,0,0,0,0
1628342826996038757,0,0,0,0
1628342827071732876,0,0,0,0
1628342827110403930,0,0,0,0
1628342827112138539,0,0,0,0
1628342827113905883,0,0,0,0
1628342827115638361,0,0,0,0
1628342827117364477,0,0,0,0
1628342827119089063,0,0,0,0
1628342827120821131,0,0,0,0
1628342827122554202,0,0,0,0
1628342827124424179,0,0,0,0
1628342827126168420,0,0,0,0
1628342827127886759,0,0,0,0
1628342827129618949,0,0,0,0
1628342827131351326,0,0,0,0
1628342827133131676,0,0,0,0
1628342827134853336,0,0,0,0
1628342827136579750,0,0,0,0
1628342827138332328,0,0,0,0
1628342827140060188,0,0,0,0
1628342827141784733,0,0,0,0
1628342827143586913,0,0,0,0
1628342827145322377,0,0,0,0
1628342827147049402,0,0,0,0
1628342827148779853,0,0,0,0
1628342827150573685,0,0,0,0
1628342827152310783,0,0,0,0
1628342827154121574,0,0,0,0
1628342827155846170,0,0,0,0
1628342827157565971,0,0,0,0
1628342827159295384,0,0,0,0
1628342827161057090,0,0,0,0
1628342827162786287,0,0,0,0
1628342827164562098,0,0,0,0
1628342827166342013,0,0,0,0
1628342827168069888,0,0,0,0
1628342827169836246,0,0,0,0
1628342827171571970,0,0,0,0
1628342827173322927,0,0,0,0
1628342827175048986,0,0,0,0
1628342827176777130,0,0,0,0
1628342827178510898,0,0,0,0
1628342827180235090,0,0,0,0
1628342827181977868,0,0,0,0
1628342827183766526,0,0,0,0
1628342827185490838,0,0,0,0
1628342827187216426,0,0,0,0
1628342827188940770,0,0,0,0
1628342827190694274,0,0,0,0
1628342827192418133,0,0,0,0
1628342827194205746,0,0,0,0
1628342827195931390,0,0,0,0
1628342827197693628,0,0,0,0
1628342827199420369,0,0,0,0
1628342827201154508,0,0,0,0
1628342827202889116,0,0,0,0
1628342827204663151,0,0,0,0
1628342827206405381,0,0,0,0
1628342827208142085,0,0,0,0
1628342827209919914,0,0,0,0
1628342827211653938,0,0,0,0
1628342827213403721,0,0,0,0
1628342827215136285,0,0,0,0
1628342827216868719,0,0,0,0
1628342827218596087,0,0,0,0
1628342827220490066,0,0,0,0
1628342827222389031,0,0,0,0
1628342827224199336,0,0,0,0
1628342827225933126,0,0,0,0
1628342827227670907,0,0,0,0
1628342827229432823,0,0,0,0
1628342827231165029,0,0,0,0
1628342827232896136,0,0,0,0
1628342827234837756,0,0,0,0
1628342827236560049,0,0,0,0
1628342827238298992,0,0,0,0
1628342827240026343,0,0,0,0
1628342827241747400,0,0,0,0
1628342827243481102,0,0,0,0
1628342827245207101,0,0,0,0
1628342827246931072,0,0,0,0
1628342827248887011,0,0,0,0
1628342827250943664,0,0,0,0
1628342827253006292,0,0,0,0
1628342827255073132,0,0,0,0
1628342827257245113,0,0,0,0
1628342827259289342,0,0,0,0
1628342827261323825,0,0,0,0
1628342827263355044,0,0,0,0
1628342827266267092,0,0,0,0
1628342827268320571,0,0,0,0
1628342827270436325,0,0,0,0
1628342827272461716,0,0,0,0
1628342827274542758,0,0,0,0
1628342827276581733,0,0,0,0
1628342827278703042,0,0,0,0
1628342827280732769,0,0,0,0
1628342827283624475,0,0,0,0
1628342827285653513,0,0,0,0
1628342827287676628,0,0,0,0
1628342827289719001,0,0,0,0
1628342827291769124,0,0,0,0
1628342827293820850,0,0,0,0
1628342827295862318,0,0,0,0
1628342827297908924,0,0,0,0
1628342827299935199,0,0,0,0
1628342827301980461,0,0,0,0
1628342827304096960,0,0,0,0
1628342827306134394,0,0,0,0
1628342827308160125,0,0,0,0
1628342827310277121,0,0,0,0
1628342827312306257,0,0,0,0
1628342827314403703,0,0,0,0
1628342827316448803,0,0,0,0
1628342827319273101,0,0,0,0
1628342827321265762,0,0,0,0
1628342827359530763,0,0,0,0
1628342827434120040,0,0,0,0
1628342827473386825,0,0,0,0
1628342827475180008,0,0,0,0
1628342827476916036,0,0,0,0
1628342827478691441,0,0,0,0
1628342827480423550,0,0,0,0
1628342827482167697,0,0,0,0
1628342827483897434,0,0,0,0
1628342827485677837,0,0,0,0
1628342827487408270,0,0,0,0
1628342827489135362,0,0,0,0
1628342827490921099,0,0,0,0
1628342827492646091,0,0,0,0
1628342827494412243,0,0,0,0
1628342827496139566,0,0,0,0
1628342827497885836,0,0,0,0
1628342827499623135,0,0,0,0
1628342827501354414,0,0,0,0
1628342827503083054,0,0,0,0
1628342827504884360,0,0,0,0
1628342827506615632,0,0,0,0
1628342827508341212,0,0,0,0
1628342827510086185,0,0,0,0
1628342827511816838,0,0,0,0
1628342827513548578,0,0,0,0
1628342827515334213,0,0,0,0
1628342827517061827,0,0,0,0
1628342827518833199,0,0,0,0
1628342827520560201,0,0,0,0
1628342827522308997,0,0,0,0
1628342827524043826,0,0,0,0
1628342827525786261,0,0,0,0
1628342827527520650,0,0,0,0
1628342827529251868,0,0,0,0
1628342827531039459,0,0,0,0
1628342827532772818,0,0,0,0
1628342827534558322,0,0,0,0
1628342827536290608,0,0,0,0
1628342827538037782,0,0,0,0
1628342827539790714,0,0,0,0
1628342827541537029,0,0,0,0
1628342827543271451,0,0,0,0
1628342827545059589,0,0,0,0
1628342827546826778,0,0,0,0
1628342827548553070,0,0,0,0
1628342827550371242,0,0,0,0
1628342827552101025,0,0,0,0
1628342827553857864,0,0,0,0
1628342827555638048,0,0,0,0
1628342827557374261,0,0,0,0
1628342827559110298,0,0,0,0
1628342827560836967,0,0,0,0
1628342827562571009,0,0,0,0
1628342827564490210,0,0,0,0
1628342827566235428,0,0,0,0
1628342827567956288,0,0,0,0
1628342827569676782,0,0,0,0
1628342827571431740,0,0,0,0
1628342827573160875,0,0,0,0
1628342827574957012,0,0,0,0
1628342827576720590,0,0,0,0
1628342827578551837,0,0,0,0
1628342827580285960,0,0,0,0
1628342827582028829,0,0,0,0
1628342827583865761,0,0,0,0
1628342827585942070,0,0,0,0
1628342827587676679,0,0,0,0
1628342827589416283,0,0,0,0
1628342827591170211,0,0,0,0
1628342827592896989,0,0,0,0
1628342827594640100,0,0,0,0
1628342827596433547,0,0,0,0
1628342827598427308,0,0,0,0
1628342827600160183,0,0,0,0
1628342827601903376,0,0,0,0
1628342827603630551,0,0,0,0
1628342827605432635,0,0,0,0
1628342827607168735,0,0,0,0
1628342827608894427,0,0,0,0
1628342827610643235,0,0,0,0
1628342827612641539,0,0,0,0
1628342827614748416,0,0,0,0
1628342827616793839,0,0,0,0
1628342827618839261,0,0,0,0
1628342827620865078,0,0,0,0
1628342827622915836,0,0,0,0
1628342827625079074,0,0,0,0
1628342827627077878,0,0,0,0
1628342827629080021,0,0,0,0
1628342827631136919,0,0,0,0
1628342827633164882,0,0,0,0
1628342827635225219,0,0,0,0
1628342827637261388,0,0,0,0
1628342827639302204,0,0,0,0
1628342827641326321,0,0,0,0
1628342827643364842,0,0,0,0
1628342827646927352,0,0,0,0
1628342827648943318,0,0,0,0
1628342827651076993,0,0,0,0
1628342827653128654,0,0,0,0
1628342827655225077,0,0,0,0
1628342827657375554,0,0,0,0
1628342827659495885,0,0,0,0
1628342827661702934,0,0,0,0
1628342827664093675,0,0,0,0
1628342827666622498,0,0,0,0
1628342827669033631,0,0,0,0
1628342827671409475,0,0,0,0
1628342827674647489,0,0,0,0
1628342827676952591,0,0,0,0
1628342827679347852,0,0,0,0
1628342827682851393,0,0,0,0
1628342827686971621,0,0,0,0
1628342827689407244,0,0,0,0
1628342827692353422,0,0,0,0
1628342827695005977,0,0,0,0
1628342827697426014,0,0,0,0
1628342827699883513,0,0,0,0
1628342827702262040,0,0,0,0
1628342827705015007,0,0,0,0
1628342827709584415,0,0,0,0
1628342827712525544,0,0,0,0
1628342827715624910,0,0,0,0
1628342827718171328,0,0,0,0
1628342827720585607,0,0,0,0
1628342827723145298,0,0,0,0
1628342827725599025,0,0,0,0
1628342827728017884,0,0,0,0
1628342827730682012,0,0,0,0
1628342827734318453,0,0,0,0
1628342827737779163,0,0,0,0
1628342827740930206,0,0,0,0
1628342827743602827,0,0,0,0
1628342827746281434,0,0,0,0
1628342827748730773,0,0,0,0
1628342827790154873,0,0,0,0
1628342827868710521,0,0,0,0
1628342827909769641,0,0,0,0
1628342827912822677,0,0,0,0
1628342827915602087,0,0,0,0
1628342827917842255,0,0,0,0
1628342827920153891,0,0,0,0
1628342827922401599,0,0,0,0
1628342827924570418,0,0,0,0
1628342827927776246,0,0,0,0
1628342827930414937,0,0,0,0
1628342827933333480,0,0,0,0
1628342827936205102,0,0,0,0
1628342827938212929,0,0,0,0
1628342827949295302,0,0,0,0
1628342827952318035,0,0,0,0
1628342827955128648,0,0,0,0
1628342828060407949,0,0,0,0
1628342828063500136,0,0,0,0
1628342828067013644,0,0,0,0
1628342828070046141,0,0,0,0
1628342828072493798,0,0,0,0
1628342828075383163,0,0,0,0
1628342828077930601,0,0,0,0
1628342828080792889,0,0,0,0
1628342828186295098,0,0,0,0
1628342828189097469,0,0,0,0
1628342828191587696,0,0,0,0
1628342828193956315,0,0,0,0
1628342828196484273,0,0,0,0
1628342828199083223,0,0,0,0
1628342828201814175,0,0,0,0
1628342828204439237,0,0,0,0
1628342828207042476,0,0,0,0
1628342828209630083,0,0,0,0
1628342828212828951,0,0,0,0
1628342828215603263,0,0,0,0
1628342828218354645,0,0,0,0
1628342828221237758,0,0,0,0
1628342828223951208,0,0,0,0
1628342828226607385,0,0,0,0
1628342828229363759,0,0,0,0
1628342828232128972,0,0,0,0
1628342828234739403,0,0,0,0
1628342828237516878,0,0,0,0
1628342828240162164,0,0,0,0
1628342828242737094,0,0,0,0
1628342828245651885,0,0,0,0
1628342828248360275,0,0,0,0
1628342828250854340,0,0,0,0
1628342828253661321,0,0,0,0
1628342828256298764,0,0,0,0
1628342828258929256,0,0,0,0
1628342828261480188,0,0,0,0
1628342828264312028,0,0,0,0
1628342828267104204,0,0,0,0
1628342828269611165,0,0,0,0
1628342828375305073,0,0,0,0
1628342828378654164,0,0,0,0
1628342828381636309,0,0,0,0
1628342828384578805,0,0,0,0
1628342828387492607,0,0,0,0
1628342828391508119,0,0,0,0
1628342828394425200,0,0,0,0
1628342828397340328,0,0,0,0
1628342828402904419,0,0,0,0
1628342828406032148,0,0,0,0
1628342828510644806,0,0,0,0
1628342828513253547,0,0,0,0
1628342828516115225,0,0,0,0
1628342828518891501,0,0,0,0
1628342828521877720,0,0,0,0
1628342828524662407,0,0,0,0
1628342828527383417,0,0,0,0
1628342828529829434,0,0,0,0
1628342828535967142,0,0,0,0
1628342828538782297,0,0,0,0
1628342828540951515,0,0,0,0
1628342828543187873,0,0,0,0
1628342828546429928,0,0,0,0
1628342828549101246,0,0,0,0
1628342828551172499,0,0,0,0
1628342828553216457,0,0,0,0
1628342828555256290,0,0,0,0
1628342828557432462,0,0,0,0
1628342828560093072,0,0,0,0
1628342828562162828,2,0,0,0
1628342828564547462,2,0,0,0
1628342828567335110,2,0,0,0
1628342828569474761,2,0,0,0
1628342828571664909,2,0,0,0
1628342828575000715,2,0,0,0
1628342828577045470,2,0,0,0
1628342828579441246,2,0,0,0
1628342828684411604,2,0,0,0
1628342828687113785,2,0,0,0
1628342828689521239,2,0,0,0
1628342828691932893,2,0,0,0
1628342828694541406,2,0,0,0
1628342828697906257,2,0,0,0
1628342828700783640,2,0,0,0
1628342828703238597,2,0,0,0
1628342828706084941,2,0,0,0
1628342828811511783,2,0,0,0
1628342828814947840,2,0,0,0
1628342828817873835,2,0,0,0
1628342828820737241,2,0,0,0
1628342828823395585,2,0,0,0
1628342828826182332,2,0,0,0
1628342828829294684,2,0,0,0
1628342828831897810,2,0,0,0
1628342828834832043,2,0,0,0
1628342828837456486,2,0,0,0
1628342828841312882,2,0,0,0
1628342828843863522,2,0,0,0
1628342828846380067,2,0,0,0
1628342828849514217,2,0,0,0
1628342828852728642,2,0,0,0
1628342828855515622,2,0,0,0
1628342828895666140,0,0,0,0
1628342828974439459,0,0,0,0
1628342829015178509,0,0,0,0
1628342829018174212,0,0,0,0
1628342829021206142,0,0,0,0
1628342829024114599,0,0,0,0
1628342829026847192,0,0,0,0
1628342829029552845,0,0,0,0
1628342829031956776,0,0,0,0
1628342829034237994,0,0,0,0
1628342829036954533,0,0,0,0
1628342829039461768,0,0,0,0
1628342829042124350,0,0,0,0
1628342829044570977,0,0,0,0
1628342829046903328,0,0,0,0
1628342829049186350,0,0,0,0
1628342829155134466,0,0,0,0
1628342829158468629,0,0,0,0
1628342829161284312,0,0,0,0
1628342829164275213,0,0,0,0
1628342829166794824,0,0,0,0
1628342829172560136,0,0,0,0
1628342829175677267,0,0,0,0
1628342829177904594,0,0,0,0
1628342829183417590,0,0,0,0
1628342829186446167,0,0,0,0
1628342829291563779,0,0,0,0
1628342829294125998,0,0,0,0
1628342829296355439,0,0,0,0
1628342829299534650,0,0,0,0
1628342829303197990,0,0,0,0
1628342829305950815,0,0,0,0
1628342829307911109,0,0,0,0
1628342829313643053,0,0,0,0
1628342829316936699,0,0,0,0
1628342829319032578,0,0,0,0
1628342829321384967,0,0,0,0
1628342829323536538,0,0,0,0
1628342829326675219,0,0,0,0
1628342829328865529,0,0,0,0
1628342829330857259,0,0,0,0
1628342829332869067,0,0,0,0
1628342829335239574,0,0,0,0
1628342829338024490,0,0,0,0
1628342829340549167,0,0,0,0
1628342829342875291,0,0,0,0
1628342829345302747,0,0,0,0
1628342829347688723,0,0,0,0
1628342829350352031,0,0,0,0
1628342829352758664,0,0,0,0
1628342829355541937,0,0,0,0
1628342829358640462,0,0,0,0
1628342829361305838,0,0,0,0
1628342829364526943,0,0,0,0
1628342829367039394,0,0,0,0
1628342829369785004,0,0,0,0
1628342829372120134,0,0,0,0
1628342829374545446,0,0,0,0
1628342829376929682,0,0,0,0
1628342829379885789,0,0,0,0
1628342829382891461,0,0,0,0
1628342829385780758,0,0,0,0
1628342829388777488,0,0,0,0
1628342829391772362,0,0,0,0
1628342829393883110,0,0,0,0
1628342829395944573,0,0,0,0
1628342829397993420,0,0,0,0
1628342829400075291,0,0,0,0
1628342829402430340,0,0,0,0
1628342829404522325,0,0,0,0
1628342829406647768,0,0,0,0
1628342829408714942,0,0,0,0
1628342829410780711,0,0,0,0
1628342829412856188,0,0,0,0
1628342829414969484,0,0,0,0
1628342829417017016,0,0,0,0
1628342829419126613,0,0,0,0
1628342829421188377,0,0,0,0
1628342829423245323,0,0,0,0
1628342829425299071,0,0,0,0
1628342829427370952,0,0,0,0
1628342829429551317,0,0,0,0
1628342829432508037,0,0,26,0
1628342829434869576,0,0,26,0
1628342829436930526,0,0,26,40
1628342829513764907,0,0,26,40
1628342829589605119,0,0,26,40
1628342829591557393,0,0,26,40
1628342829593293130,0,0,26,40
1628342829595025810,0,0,26,40
1628342829596810506,0,0,26,40
1628342829598583195,0,0,96,40
1628342829600311360,0,0,96,40
1628342829602061905,0,0,96,40
1628342829603791145,0,0,96,40
1628342829605526818,0,0,96,100
1628342829610754309,0,0,96,100
1628342829612477979,0,0,96,100
1628342829614231499,0,0,96,100
1628342829616008903,0,0,96,100
1628342829617740478,0,0,96,100
1628342829619488271,0,0,96,100
1628342829621219306,0,0,96,100
1628342829622946348,0,0,96,100
1628342829624665551,0,0,96,100
1628342829626408110,0,0,96,100
1628342829628130951,0,0,96,100
1628342829629931723,0,0,96,100
1628342829631662708,0,0,96,100
1628342829633392258,0,0,96,100
1628342829635115031,0,0,96,100
1628342829636868924,0,0,96,100
1628342829638590508,0,0,96,100
1628342829640325635,0,0,96,100
1628342829642073019,0,0,96,100
1628342829643798133,0,0,96,100
1628342829645526313,0,0,96,100
1628342829647261447,0,0,96,100
1628342829649000796,0,0,96,100
1628342829650760763,0,0,96,100
1628342829652488672,0,0,96,100
1628342829654227720,0,0,96,100
1628342829655971943,0,0,96,100
1628342829657706065,0,0,96,100
1628342829659498765,0,0,96,100
1628342829661218282,0,0,96,100
1628342829662941087,0,0,96,100
1628342829664670436,0,0,96,100
1628342829666425728,0,0,96,100
1628342829668146408,0,0,96,100
1628342829669922646,0,0,96,100
1628342829671667060,0,0,96,100
1628342829673391927,0,0,96,100
1628342829675115676,0,0,96,100
1628342829676839240,0,0,96,100
1628342829678577816,0,0,96,100
1628342829680359097,0,0,96,100
1628342829682092337,0,0,96,100
1628342829683822839,0,0,96,100
1628342829685578214,0,0,96,100
1628342829687305713,0,0,96,100
1628342829689037797,0,0,96,100
1628342829690831056,0,0,96,100
1628342829692554109,0,0,96,100
1628342829694296860,0,0,96,100
1628342829696051030,0,0,96,100
1628342829697778023,0,0,96,100
1628342829699526893,0,0,96,100
1628342829701536538,0,0,96,100
1628342829703273142,0,0,96,100
1628342829704989617,0,0,96,100
1628342829706722571,0,0,96,100
1628342829708451800,0,0,96,100
1628342829710292040,0,0,96,100
1628342829712020935,0,0,96,100
1628342829713979092,0,0,96,100
1628342829715739239,0,0,96,100
1628342829717459443,0,0,96,100
1628342829719211318,0,0,96,100
1628342829721013007,0,0,96,100
1628342829722767609,0,0,96,100
1628342829724490905,0,0,96,100
1628342829726267185,0,0,96,100
1628342829728485343,0,0,96,100
1628342829730663219,0,0,96,100
1628342829732728225,0,0,96,100
1628342829734771061,0,0,96,100
1628342829736840263,0,0,96,100
1628342829738869131,0,0,96,100
1628342829740898702,0,0,96,100
1628342829742939722,0,0,96,100
1628342829744917969,0,0,96,100
1628342829746969910,0,0,96,100
1628342829748949351,0,0,96,100
1628342829751027048,0,0,96,100
1628342829753052746,0,0,96,100
1628342829755089898,0,0,96,100
1628342829757136594,0,0,96,100
1628342829759232237,0,0,96,100
1628342829761248107,0,0,96,100
1628342829763380885,0,0,96,100
1628342829765386191,0,0,100,100
1628342829767426446,0,0,100,100
1628342829769449542,0,0,100,100
1628342829771495182,0,0,100,100
1628342829785640312,0,0,100,100
1628342829787637570,0,0,100,100
1628342829789903642,0,0,100,100
1628342829792612976,0,0,100,100
1628342829794564005,0,0,100,100
1628342829796600333,0,0,100,100
1628342829798654234,0,0,100,100
1628342829800701278,0,0,100,100
1628342829802784708,0,0,100,100
1628342829804802615,0,0,100,100
1628342829806801788,0,0,100,100
1628342829808852805,0,0,100,100
1628342829810970264,0,0,100,100
1628342829813021553,0,0,100,100
1628342829815107189,0,0,100,100
1628342829890782289,0,0,100,100
1628342829967616636,0,0,100,100
1628342829969532027,0,0,100,100
1628342829971348692,0,0,100,100
1628342829973083950,0,0,100,100
1628342829974817249,0,0,100,100
1628342829976548930,0,0,100,100
1628342829978295514,0,0,100,100
1628342829980028548,0,0,100,100
1628342829981877330,0,0,100,100
1628342829983695723,0,0,100,100
1628342829985427070,0,0,100,100
1628342829987151162,0,0,100,100
1628342829988876584,0,0,100,100
1628342829990731122,0,0,100,100
1628342829992449324,0,0,100,100
1628342829994211828,0,0,100,100
1628342829995948063,0,0,100,100
1628342829997671343,0,0,100,100
1628342829999403938,0,0,100,100
1628342830001190464,0,0,100,100
1628342830002980075,0,0,100,100
1628342830004698494,0,0,100,100
1628342830006443238,0,0,100,100
1628342830008242043,0,0,100,100
1628342830010019321,0,0,100,100
1628342830011755632,0,0,100,100
1628342830013555802,0,0,100,100
1628342830015297745,0,0,100,100
1628342830017032090,0,0,100,100
1628342830018758940,0,0,100,100
1628342830020557761,0,0,100,100
1628342830022355361,0,0,100,100
1628342830024086828,0,0,100,100
1628342830025831967,0,0,100,100
1628342830027564300,0,0,100,100
1628342830029282600,0,0,100,100
1628342830031201800,0,0,100,100
1628342830032927492,0,0,100,100
1628342830034654212,0,0,100,100
